Irradiances,Clear Sky,Clear Sky,Clear Sky,Total,Clearness,Net,PV,Solar,Sun,Sun,Vector,,vCumulativeRadiationArray,,,
777,595.7765300543365,37.001385110741985,4.9312653294760045,637.7091804945545,1,637.7091804945545,637.7091804945545,38.0901629110799,12.89054487536489,-10.475460146053015,0.7870409489991304,,374445,19184.21529068018,0.05123373336719726,3.7870392236975396
778,594.4245601167173,36.953120664192376,4.916602808596796,636.2942835895064,1,636.2942835895064,636.2942835895064,38.16072888994652,12.863195834596125,-10.709803062109925,0.7862805719537018,,375858,19352.51797475522,0.051488907977893836,3.7925591280579214
779,593.0421335270707,36.903652396049395,4.9016213104601665,634.8474072335803,1,634.8474072335803,634.8474072335803,38.23273112298101,12.835249012651898,-10.944045941308383,0.785503489358269,,377271,19520.236323789497,0.05174062232132737,3.7980041803618962
780,591.629224751356,36.85297128524609,4.886321346854214,633.3685173834563,1,633.3685173834563,633.3685173834563,38.30616149115096,12.806705134347276,-11.178186768778533,0.7847097160073642,,378684,19687.358099075405,0.05198888281278165,3.8033745193840587
781,590.185807464503,36.80106805915591,4.870703442707682,631.8575789663666,1,631.8575789663666,631.8575789663666,38.381011777083444,12.777564938977026,-11.412223541516425,0.783899267013288,,380097,19853.87109484347,0.052233695858803074,3.808670283709996
782,588.7118545346557,36.747933189710096,4.854768136241997,630.3145558606078,1,630.3145558606078,630.3145558606078,38.45727366904588,12.747829180234826,-11.646154268596224,0.7830721578058211,,381510,20019.763139119797,0.05247506785960997,3.8138916117884083
783,587.2073380070361,36.69355688939691,4.83851597912934,628.7394108755624,1,628.7394108755624,628.7394108755624,38.53493876491528,12.717498626131091,-11.879976971379767,0.7822284041319305,,382923,20185.02209459481,0.05271300521147805,3.8190386419827096
784,585.6722290874204,36.63792910714011,4.821947536656928,627.1321057312175,1,627.1321057312175,627.1321057312175,38.61399857613241,12.686574058909482,-12.11368968372353,0.7813680220554698,,384336,20349.635859503676,0.05294751430910369,3.8241115126221485
785,584.1064981252341,36.581039524054425,4.805063387897777,625.4926010371863,1,625.4926010371863,625.4926010371863,38.69444453163721,12.655056274962126,-12.347290452182987,0.7804910279568738,,385749,20513.59236851885,0.05317860154794659,3.8291103620524867
786,582.5101145962607,36.522877549075446,4.787864125888185,623.8208562712243,1,623.8208562712243,623.8208562712243,38.776267981782446,12.622946084743575,-12.580777336214172,0.7795974385328457,,387162,20676.87959365514,0.05340627332655359,3.8340353286862676
787,580.8830470849667,36.463432314461215,4.770350357812156,622.1168297572401,1,622.1168297572401,622.1168297572401,38.85946020222196,12.590244312683437,-12.814148408372649,0.7786872707960399,,388575,20839.485545187756,0.0536305360488651,3.8388865510527053
788,579.225263266446,36.40269267116325,4.752522705193108,620.3804786428024,1,620.3804786428024,620.3804786428024,38.94401239777057,12.556951797097879,-13.047401754509654,0.7777605420747385,,389988,21001.398272583796,0.053851396126505933,3.843664167847244
789,577.5367298879796,36.34064718406391,4.73438180409306,618.6117588761366,1,618.6117588761366,618.6117588761366,39.02991570623271,12.52306939009984,-13.280535473965505,0.7768172700125204,,391401,21162.605865447636,0.05406885998106197,3.8483683179808033
790,575.8174127502192,36.277284127077685,4.715928305319661,616.8106251826166,1,616.8106251826166,616.8106251826166,39.11716120219673,12.488597957508084,-13.513547679760165,0.7758574725679259,,392814,21323.09645448072,0.05428293404634438,3.852999140628759
791,574.067276687993,36.21259147811344,4.697162874641347,614.9770310407478,1,614.9770310407478,614.9770310407478,39.20573990079222,12.453538378755116,-13.746436498781048,0.7748811680141149,,394227,21482.85821245625,0.05449362477064293,3.8575567752796855
792,572.286285550738,36.14655691389482,4.678086193010936,613.1109286576437,1,613.1109286576437,613.1109286576437,39.29564276140775,12.41789154679391,-13.979200071967853,0.7738883749385187,,395640,21641.87935520929,0.05470093861897,3.8620413617839002
793,570.4744021825641,36.07916780463598,4.658698956798023,611.2122689439981,1,611.2122689439981,611.2122689439981,39.386860691366415,12.381658368003569,-14.211836554494662,0.7728791122424864,,397053,21800.148142642858,0.054904882075296896,3.8664530404018356
794,568.6315884019544,36.01041120856958,4.639001878030537,609.2810014885546,1,609.2810014885546,609.2810014885546,39.479384549556954,12.344839762093873,-14.444344115948994,0.7718533991409251,,398466,21957.652879750516,0.05510546164478404,3.8707919518522855
795,566.7578049811051,35.94027386632413,4.618995684645793,607.317074532075,1,607.317074532075,607.317074532075,39.57320515001814,12.307436662008756,-14.676720940508039,0.7708112551619334,,399879,22114.38191765606,0.0553026838560066,3.875058237360549
796,564.853011624918,35.86874219514776,4.598681120751504,605.3204349408173,1,605.3204349408173,605.3204349408173,39.66831326547425,12.269450013828783,-14.90896522711186,0.7697527001464307,,401292,22270.323654670923,0.05549655526317725,3.8792520387065106
797,562.9171669496452,35.79580228297498,4.578058946897073,603.2910281795173,1,603.2910281795173,603.2910281795173,39.764699630819834,12.230880776672542,-15.14107518963374,0.7686777542477785,,402705,22425.466537369877,0.055687082448367606,3.8833734982726975
798,560.9502284612017,35.72143988233381,4.557129940355679,601.2287982838913,1,601.2287982838913,601.2287982838913,39.86235494655172,12.191729922597107,-15.373049057047375,0.767586437931397,,404118,22579.79906168571,0.05587427202372997,3.8874227590923383
799,558.9521525331553,35.6456404040898,4.535894895417581,599.1336878326626,1,599.1336878326626,599.1336878326626,39.9612698821466,12.15199843649752,-15.604885073591225,0.7664787719743763,,405531,22733.3097740235,0.05605813063372097,3.891399964897463
800,556.9228943844005,35.56838891102387,4.5143546236950804,597.0056379191194,0.96,573.1254124023546,573.1254124023546,40.06143507938272,12.111687316005305,-15.836581498929755,0.7653547774650792,,406944,22879.88017246035,0.0562236577329076,3.8949806258184987
801,554.8624080565363,35.48967011124078,4.492509954439697,594.8445881222168,0.9,535.3601293099952,535.3601293099952,40.1628411556039,12.070797571386079,-16.068136608311676,0.7642144758027408,,408357,23016.52981412247,0.0563637449930391,3.898010975412931
802,552.7706463909599,35.409468351405174,4.470361734872073,592.6504764772371,0.85,503.75290500565154,503.75290500565154,40.26547870692488,12.029330225436322,-16.299548692725082,0.7630578886970615,,409770,23144.86032931995,0.056482564192888565,3.900581257062644
803,550.647561005691,35.327767609801704,4.447910830525102,590.4232394460179,0.89,525.4766831069559,525.4766831069559,40.36933831137645,11.987286313379188,-16.530816059049616,0.7618850381677922,,411183,23278.45820981103,0.05661337703604242,3.9034109836618054
804,548.4931022719499,35.24455148921634,4.4251581256009445,588.1628118867671,0.61,358.77931525092794,358.77931525092794,40.47441053198941,11.944666882759574,-16.761937030205473,0.7606959465443166,,412596,23369.489544172167,0.05664012628375498,3.903989619948082
805,546.3072192905051,35.159803209635434,4.402104523342456,585.8691270234831,0.53,310.51063732244603,310.51063732244603,40.58068591981629,11.90147299333828,-16.992909945299353,0.759490636465225,,414009,23448.11095633289,0.05663671793688758,3.9039158910269967
806,544.0898598678209,35.073505600759646,4.3787509464197605,583.5421164150004,0.86,501.84622011690027,501.84622011690027,40.68815501688996,11.857705716985487,-17.223733159767292,0.758269130877884,,415422,23574.910913988744,0.05674930772561093,3.9063514188563992
807,541.8409704920186,34.9856410943292,4.355098337332508,581.1817099236804,0.78,453.32173374047073,453.32173374047073,40.796808359118316,11.813366137573363,-17.454405045514466,0.7570314530379991,,416835,23689.204570024624,0.05683113119105791,3.908121413537568
808,539.5604963086948,34.8961917162579,4.331147658828693,578.7878356837814,0.92,532.4848088290789,532.4848088290789,40.90663647911442,11.768455350868022,-17.68492399105178,0.7557776265091726,,418248,23823.16383772282,0.05695942081665141,3.910896558218977
809,537.248381096616,34.80513907857245,4.306899894340611,576.360420069529,0.99,570.5968158688337,570.5968158688337,41.01762990896139,11.722974464420714,-17.915288401629393,0.7545076751624538,,419661,23966.39168018845,0.057108932400648266,3.914130773575195
810,534.9045672433281,34.712464371154226,4.282356048438839,573.8993876629212,0.91,522.2484427732583,522.2484427732583,41.12977918291172,11.676924597458349,-18.145496699367133,0.753221623175886,,421074,24097.186397444508,0.05722791337732681,3.9167045547604684
811,532.5289957207226,34.61814835328097,4.257517147305047,571.4046612213086,0.77,439.98158914040766,439.98158914040766,41.243074840020576,11.630306880773384,-18.375547323381713,0.7519194950340453,,422487,24207.12359084583,0.05729673005523443,3.9181931882863994
812,530.1216060605943,34.522171344965145,4.232384239224445,568.8761616447839,0.78,443.7234060829315,443.7234060829315,41.357507426712736,11.583122456613022,-18.605438729910933,0.7506013155275745,,423900,24317.735396626744,0.0573666793975625,3.9197063234634
813,527.6823363302424,34.424513218086766,4.206958395098871,566.3138079434281,0.79,447.3879082753082,447.3879082753082,41.4730674992831,11.53537247856786,-18.835169392434604,0.7492671097527112,,425313,24428.994115839356,0.057437684989265214,3.9212423072910285
814,525.2111231081623,34.325153387318096,4.181240708981391,563.7175172044617,0.41,231.1241820538293,231.1241820538293,41.58974562633052,11.487058111459907,-19.06473780179248,0.74791690311081,,426726,24486.3314223505,0.05738185960628249,3.919189374532637
815,522.7079014598836,34.224070800837936,4.155232298633484,561.087204559355,0.4,224.434881823742,224.434881823742,41.707532391125085,11.43818053123009,-19.29414246629892,0.7465507213078595,,428139,24541.871374678143,0.05732220464540288,3.916995612182127
816,520.1726049140165,34.12124393083354,4.128934306105841,558.4227831509559,0.39,217.7848854288728,217.7848854288728,41.826418393908824,11.388740924825186,-19.52338191185458,0.7451685903539916,,429552,24595.6298600894,0.057258794884180265,3.9146637701228273
817,517.6051654385697,34.01665076378827,4.102347898343911,555.7241641007018,0.38,211.1751823582667,211.1751823582667,41.94639425412994,11.338740490084273,-19.752454682054793,0.7437705365629874,,430965,24647.623106347728,0.05719170490955815,3.9121965912285237
818,515.0055134176156,33.91026879055347,4.075474267819374,552.9912564759884,0.37,204.6067648961157,204.6067648961157,42.06745061261086,11.288180435624689,-19.98135933829495,0.7423565865517758,,432378,24697.867679331943,0.05712100911547753,3.909596811275496
819,512.3735776283795,33.802074996203615,4.048314633188807,550.223967257772,0.38,209.08510755795334,209.08510755795334,42.18957813365035,11.237061980727562,-20.210094459872714,0.7409267672399271,,433791,24749.075636212187,0.05705299472836501,3.9070956378686175
820,509.7092852188375,33.69204584967337,4.020870239980805,547.4222013084917,0.38,208.02043649722685,208.02043649722685,42.31276750706011,11.185386355222851,-20.438658644087138,0.7394811058491396,,435204,24799.885180219328,0.056984506530774824,3.9045770404693028
821,507.0125616859238,33.5801572931768,3.9931423613130375,544.5858613404137,0.37,201.49676869595305,201.49676869595305,42.43700945013604,11.133154799374063,-20.667050506334597,0.7380196299027225,,436617,24848.96599844701,0.056912502258150754,3.9019291422890103
822,504.2833308544396,33.46638473140815,3.965132298640588,541.7148478844883,0.38,205.85164219610556,205.85164219610556,42.562294709564995,11.080368563762532,-20.895268680201767,0.7365423672250713,,438030,24898.967335514222,0.05684306402646901,3.8993756081637123
823,501.5215148567848,33.35070302052509,3.936841382537216,538.8090592598471,0.39,210.13553311134038,210.13553311134038,42.68861406326733,11.027028909171346,-21.12331181755533,0.7350493459411376,,439443,24949.863984963406,0.05677610972290697,3.896913418461578
824,498.72703411362943,33.233086456915636,3.908270973511148,535.8683915440562,0.34,182.1952531249791,182.1952531249791,42.815958322175725,10.973137106468982,-21.35117858862872,0.7335405944758948,,440856,24993.86550571596,0.0566939442940914,3.893891852080655
825,495.8998073156583,33.11350876575017,3.8794224628570917,532.8927385442655,0.36,191.84138587593557,191.84138587593557,42.94431833195128,10.9186944364926,-21.57886768210575,0.7320161415537958,,442269,25040.06019438713,0.05661726278438491,3.891071952335622
826,493.03975140653426,32.991943089321445,3.850297273546348,529.881991769402,0.36,190.75751703698472,190.75751703698472,43.07368497463719,10.863702189931079,-21.80637780520117,0.7304760161982268,,443682,25085.85627930667,0.056540171292291934,3.8882369758239537
827,490.14678156723437,32.86836197517567,3.8208968611568976,526.8360404035669,0.55,289.7598222219618,289.7598222219618,43.204049170251,10.808161667207798,-22.033707683738175,0.7289202477309547,,445095,25155.208327392025,0.05651649272041255,3.8873662157272757
828,487.22081120193417,32.74273736403888,3.791222714845532,523.7547712808185,0.49,256.6398379276011,256.6398379276011,43.335401878316006,10.75207417836316,-22.26085606222288,0.7273488657715682,,446508,25216.442908425335,0.056474784121281894,3.885832416138504
829,484.261751925623,32.61504057754413,3.7612763583641815,520.6380688615313,0.5,260.31903443076567,260.31903443076567,43.46773409933278,10.695441042936935,-22.487821703915778,0.7257619002369151,,447921,25278.359480486302,0.05643486123777698,3.8843642847800135
830,481.2695135536518,32.48524230576528,3.731059351122701,517.4858152105397,0.46,238.0434749968483,238.0434749968483,43.60103687619157,10.638263589850435,-22.71460339090014,0.7241593813405314,,449334,25334.79622127502,0.05638299398949338,3.882456909184902
831,478.244004093438,32.35331259456553,3.700573289300537,514.2978899773041,0.47,241.7200082893329,241.7200082893329,43.73530129552638,10.58054315728847,-22.94119992414751,0.7225413395920668,,450747,25391.91762582568,0.05633297088128303,3.8806173503313004
832,475.1851297385617,32.21922083276927,3.6698198070098655,511.07417037834085,0.48,245.3156017816036,245.3156017816036,43.87051848901181,10.522281092581268,-23.167610123580108,0.7209078057967041,,452160,25449.696309539562,0.05628471406037589,3.8788427452473235
833,472.0927948655142,32.08293573916773,3.638800577512812,507.81453118219474,0.49,248.82912027927543,248.82912027927543,44.006679634603515,10.46347875208616,-23.393832828130353,0.7192588110545719,,453573,25508.104670763452,0.05623814616558625,3.8771302490386983
834,468.9669020333845,31.944425349370775,3.607517314495751,504.518844697251,0.49,247.214233901653,247.214233901653,44.14377595772314,10.404137501069298,-23.619866895797422,0.7175943867601532,,454986,25565.934691807146,0.05619059639594877,3.8753816451863443
835,465.8073519867875,31.803657002518516,3.5759717734036043,501.18698076270965,0.49,245.58162057372772,245.58162057372772,44.28179873238881,10.344258713587225,-23.84571120370089,0.7159145646016871,,456399,25623.182132448026,0.05614206458043954,3.873596927400997
836,462.6140436623697,31.660597327869024,3.544165752837444,497.81880674307615,0.46,228.99665110181505,228.99665110181505,44.420739282292196,10.283843772368455,-24.071364648131404,0.7142193765605664,,457812,25676.373787659435,0.05608497328086515,3.871497441596275
837,459.38687419925236,31.51521223128023,3.5121010960187546,494.41418752655136,0.75,370.8106406449135,370.8106406449135,44.56058898182313,10.222894068694991,-24.29682614459858,0.7125088549107278,,459225,25762.19488754014,0.05609928659707145,3.8720238020823325
838,456.12573895381337,31.367466881607033,3.479779692324037,490.9729855277444,0.95,466.42433625135715,466.42433625135715,44.70133925704272,10.161411002283897,-24.522094627875948,0.7107830322180378,,460638,25869.748122971756,0.05616069044015421,3.8742818781441613
839,452.83053151922564,31.217325697036866,3.44720347889354,487.49506069515604,0.96,467.99525826734975,467.99525826734975,44.84298158660624,10.099395981168847,-24.747169052043105,0.7090419413396727,,462051,25977.26001360243,0.05622162924353032,3.8765228527514775
840,449.5011437502309,31.06475233139065,3.4143744423182656,483.9802705239398,0.81,392.02401912439126,392.02401912439126,44.98550750263649,10.036850421581766,-24.972048390524986,0.7072856154234931,,463464,26066.976521911794,0.056243799997220484,3.877338164068604
841,446.1374657936429,30.909709660418816,3.381294620409532,480.42847007447125,0.78,374.7342066580876,374.7342066580876,45.12890859154909,9.973775747834523,-25.19673163612845,0.7055140879074129,,464877,26152.404280223225,0.05625661041570829,3.8778092567213935
842,442.7393861251383,30.752159768126138,3.3479661040557276,476.8395119973202,0.77,367.16642423793655,367.16642423793655,45.273176494830516,9.910173392200699,-25.421217801075954,0.7037273925187622,,466290,26235.777279270565,0.0562649365829646,3.8781154447061246
843,439.30679159293294,30.592063933163217,3.3143910391711606,473.2132465652673,0.89,421.1597894430879,421.1597894430879,45.41830290976993,9.846044794797509,-25.64550591703661,0.7019255632736457,,467703,26331.027590996604,0.05629860743034918,3.879353662554446
844,435.8395674689904,30.42938261532677,3.2805716287421975,469.5495217130594,1,469.5495217130594,469.5495217130594,45.56427959014611,9.781391403467842,-25.86959503515443,0.7001086344762952,,469116,26436.78909707746,0.05635448182768753,3.8814083977756404
845,432.33759750847247,30.264075442215784,3.246510134976208,465.84818308566446,1,465.84818308566446,465.84818308566446,45.71109834687035,9.716214673662435,-26.093484226073894,0.6982766407184158,,470529,26541.281913381765,0.05640732433788728,3.883351637829332
846,428.80076401820355,30.096101196096622,3.2122088815592766,462.10907409585946,1,462.10907409585946,462.10907409585946,45.858751048586505,9.65051606832227,-26.3171725799629,0.6964296168785279,,471942,26644.498812215916,0.05645714687867559,3.88518382098018
847,425.22894793497943,29.925417801035252,3.177670256028852,458.33203599204353,0.71,325.4157455543509,325.4157455543509,46.00722962222917,9.584297057761123,-26.540659206533004,0.694567598121303,,473355,26716.87188360947,0.05644151193841719,3.884608858851539
848,421.6220289146371,29.751982310362397,3.142896712268109,454.5169079372676,0.85,386.33937174667744,386.33937174667744,46.15652605354125,9.517559119548382,-26.763943235057063,0.6926906198968942,,474768,26802.41926953193,0.056453719015460035,3.8850577641166084
849,417.9798854328722,29.575750894544022,3.1078907731290664,450.6635271005453,0.86,387.57063330646895,387.57063330646895,46.30663238755177,9.450303738392057,-26.987023814384298,0.6907987179402613,,476181,26887.857944526742,0.05646562534945061,3.8854956098021303
850,414.3023948988802,29.396678829537816,3.072655033192047,446.77172876161006,0.86,384.22368673498465,384.22368673498465,46.457540729015165,9.382532406022056,-27.20990011295284,0.6888919282704903,,477594,26972.17578807237,0.05647511440276128,3.8858445619695274
851,410.58943378300086,29.214720485725667,3.037192161669612,442.84134643039613,0.87,385.2719713944446,385.2719713944446,46.60924324281296,9.314246621073792,-27.43257131879966,0.6869702871901081,,479007,27056.334604760064,0.05648421548069248,3.886179246659956
852,406.8408777596341,29.029829317521042,3.0015049054634932,438.87221198261864,0.87,381.8188244248782,381.8188244248782,46.76173215431908,9.245447888972015,-27.655036639568024,0.6850338312843909,,480420,27139.34850002941,0.056490879855187984,3.886424323576316
853,403.0566018668227,28.841957853761755,2.9655960923837696,434.8641558129682,0.86,373.98317399915265,373.98317399915265,46.914999749729645,9.176137721815,-27.877295302512582,0.6830825974206677,,481833,27220.271209550192,0.056493165079083814,3.8865083608143127
854,399.23648068401525,28.651057689010216,2.9294686345400733,430.81700700756556,0.86,370.5026260265064,370.5026260265064,47.06903837635837,9.106317638259068,-28.099346554501846,0.6811166227476186,,483246,27300.051828574382,0.056493073566205164,3.8865049955031163
855,395.38038852965576,28.457079475896226,2.893125531915273,426.73059353746726,0.86,366.98831044222186,366.98831044222186,47.22384044289867,9.035989163403448,-28.3211896620184,0.6791359446945676,,484659,27378.685427987206,0.05649061593406334,3.886414618093013
856,391.48819968040095,28.259972918652153,2.8565698761328338,422.60474247518596,0.77,325.4056517058932,325.4056517058932,47.379398419653256,8.965153828675536,-28.542823911156653,0.6771406009707697,,486072,27448.058679444996,0.056469121199009605,3.8856241668078257
857,387.5597886139187,28.05968676800585,2.8198048544297345,418.4392802363543,0.77,322.1982457819928,322.1982457819928,47.53570483873246,8.893813171716499,-28.764248607618278,0.675130629564693,,487485,27516.39656248267,0.05644562717310824,3.8847601932384133
858,383.59503027740715,27.85616881761481,2.7828337538477705,414.23403284886973,0.91,376.95296989247146,376.95296989247146,47.69275229422219,8.821968736267344,-28.985463076705354,0.6731060687432961,,488898,27595.931212775293,0.05644517100248987,3.8847434179373614
859,379.59380038415753,27.649365902243723,2.745659965656778,409.98882625205806,0.95,389.48938493945514,389.48938493945514,47.85053344232246,8.749622072055365,-29.206466663311215,0.6710669570512985,,490311,27677.67490174814,0.05644922284376272,3.884892421083178
860,375.55597574070515,27.43922389790973,2.7082869900244373,405.7034866286393,0.96,389.4753471634937,389.4753471634937,48.0090410014574,8.676774734681056,-29.427258731908946,0.6690133333104474,,491724,27758.97397026913,0.056452347191247795,3.885007316404231
861,371.4814346073325,27.225687724242615,2.6707184409481743,401.3778407725233,0.96,385.32272714162235,385.32272714162235,48.168267752357906,8.603428285505462,-29.64783866653792,0.6669452366187788,,493137,27838.963623461506,0.056452798357173574,3.8850239076618096
862,367.37005709495503,27.008701349333748,2.6329580514659026,397.0117164957547,0.96,381.13124783592446,381.13124783592446,48.3282065381176,8.529584291538045,-29.868205870787875,0.6648627063498725,,494550,27917.639740428327,0.05645059092190542,3.8849427310369147
863,363.2217256016812,26.788207797375776,2.5950096791633914,392.6049430782204,1,392.6049430782204,392.6049430782204,48.488850264223196,8.455244325324974,-30.08835976778103,0.6627657821521029,,495963,27998.22169884187,0.05645223877354131,3.88500332943183
864,359.0363252926609,26.564149159427423,2.5568773119974493,388.1573517640858,1,388.1573517640858,388.1573517640858,48.65019189856005,8.380409964838012,-30.308299800151996,0.6606545039478842,,497376,28077.42750000818,0.05645111042754009,3.8849618354313424
865,354.81374462714825,26.336466607672072,2.5185650744553114,383.66877630927564,1,383.66877630927564,383.66877630927564,48.81222447139397,8.305082793363844,-30.52802543002563,0.65852891193291,,498789,28155.253559688204,0.05644722229176707,3.8848188524212666
866,350.55387593708974,26.105100413578146,2.480077234072234,379.1390535847401,1,379.1390535847401,379.1390535847401,48.97494107532985,8.229264399393974,-30.747536138992928,0.6563890465753881,,500202,28231.696543691858,0.05644059108858393,3.8845749953527635
867,346.2566160619325,25.869989970411567,2.4414182083307505,374.56802424067484,1,374.56802424067484,374.56802424067484,49.13833486524824,8.152956376515181,-30.966831428084713,0.6542349486152705,,501615,28306.753375281798,0.056431233865179065,3.8842308911222316
868,341.92186704479735,25.6310738205982,2.4025925719668173,369.95553343736236,1,369.95553343736236,369.95553343736236,49.30239905822061,8.076160323300558,-31.185910817743558,0.6520666590634775,,503028,28380.42124285848,0.056419168004283024,3.8837871789653557
869,337.54953689563496,25.388289688485877,2.3636050647098115,365.30143164883066,1,365.30143164883066,365.30143164883066,49.46712693340407,7.998877843201078,-31.404773847793674,0.6498842192011165,,504441,28452.69760793895,0.05640441123528609,3.8832445108659503
870,333.1395404275185,25.141574519113867,2.3244605994853864,360.6055755461178,1,360.6055755461178,360.6055755461178,49.632511831916354,7.921110544437816,-31.62342007740888,0.6476876705786965,,505854,28523.580213442354,0.05638698164577596,3.8826035519802455
871,328.69180017280115,24.89086452366105,2.2851642711122255,355.86782896757444,1,355.86782896757444,355.86782896757444,49.79854715669202,7.842860039894742,-31.841849085078756,0.6454770550153369,,507267,28593.067092295692,0.05636689769351386,3.8818649810773
872,324.20624738650804,24.63609523231485,2.2457213655260317,351.08806398434893,1,351.08806398434893,351.08806398434893,49.96522637232027,7.76412794701214,-32.06006046857293,0.6432524145979717,,508680,28661.15657637397,0.05634417821886838,3.8810294909962453
873,319.68282314503045,24.377201555381017,2.206137369566518,346.266162069978,1,346.266162069978,346.266162069978,50.132543004865546,7.6849158876807095,-32.27805384490353,0.6410137916805476,,510093,28727.847305789484,0.05631884245772729,3.880097789121107
874,315.1214795489583,24.11411785354046,2.1664179813657314,341.40201538386447,1,341.40201538386447,341.40201538386447,50.3004906416714,7.605225488136234,-32.49582885028602,0.6387612288832182,,511506,28793.13823854554,0.05629091005490755,3.879070597873947
875,310.5221810397356,23.846778018255556,2.126569121378946,336.49552817937007,1,336.49552817937007,336.49552817937007,50.46906293114835,7.525058378854991,-32.713385140098154,0.6364947690915318,,512919,28857.028660570635,0.05626040107808569,3.877948655227141
876,305.88490584075004,23.575115563433403,2.0865969441022547,331.5466183482857,1,331.5466183482857,331.5466183482857,50.63825358254645,7.444416194449782,-32.93072238883729,0.6342144554556162,,514332,28919.518196149686,0.05622733603227037,3.8767327152355966
877,301.20964753449203,23.299063729571454,2.0465078505243417,326.5552191145878,1,326.5552191145878,326.5552191145878,50.80805636571337,7.363300573566693,-33.147840290076125,0.6319203313893559,,515745,28980.606818769516,0.05619173587484031,3.8754235485897595
878,296.4964167885348,23.01855560173967,2.006308501363244,321.52128089163773,1,321.52128089163773,321.52128089163773,50.9784651108385,7.281713158782484,-33.36473855641673,0.6296124405695661,,517158,29040.294862396535,0.05615362203117139,3.8740219431902885
879,291.74524324433713,22.733524242898316,1.9660058311428081,316.4447733183783,1,316.4447733183783,316.4447733183783,51.1494737081837,7.199655596502779,-33.581416919443036,0.6272908269351612,,518571,29098.583033205094,0.05611301641087738,3.8725287047452936
880,286.95617758420957,22.443902844208193,1.9256070631673128,311.3256874915851,1,311.3256874915851,311.3256874915851,51.3210761078014,7.117129536860906,-33.79787512967174,0.6249555346863187,,519984,29155.472421775703,0.05606994142468942,3.870944657391066
881,282.12929379329086,22.149624894167257,1.8851197254571288,306.16403841291526,1,306.16403841291526,306.16403841291526,51.49326631924088,7.034136633617489,-34.01411295650183,0.6226066082836362,,521397,29210.96451578282,0.05602442000200005,3.8692706443372464
882,277.2646916350201,21.8506243686023,1.8445516677127372,300.95986767133513,0.95,285.91187428776834,285.91187428776834,51.66603841124271,6.95067854406079,-34.23013018816248,0.6202440924472868,,522810,29262.35637832211,0.0559713019611754,3.8673172718703843
883,272.3624993603918,21.54683594376048,1.8039110793792612,295.7132463835315,0.95,280.9275840643549,280.9275840643549,51.83938651142261,6.866756928907798,-34.44592663165956,0.6178680321561667,,524223,29312.424819981006,0.05591594573298197,3.865281591895301
884,267.42287667326264,21.23819523498474,1.7632065088887638,290.4242784171361,0.97,281.71155006462203,281.71155006462203,52.013304805944955,6.782373452206067,-34.661502112720925,0.6154784726470383,,525636,29362.19872920202,0.055860326783557485,3.86323625056202
885,262.4460179761634,20.924639063722193,1.7224468841630134,285.0931039240486,0.63,179.60865547215062,179.60865547215062,52.187787539186345,6.697529781236347,-34.876856475739984,0.6130754594136707,,527049,29393.652239986724,0.05577024572665298,3.859923593438163
886,257.4321559234492,20.606105755907436,1.6816415344650768,279.71990321382174,0.67,187.41233515326059,187.41233515326059,52.36282901339019,6.612227586415967,-35.09198958371833,0.6106590382059718,,528462,29426.175908458477,0.05568267142851989,3.8567031203159963
887,252.38156531125608,20.2825354750877,1.640800213694176,274.30490100003794,0.65,178.29818565002466,178.29818565002466,52.53842358831236,6.5264685412030525,-35.306901318206826,0.6082292550291182,,529875,29456.832207286265,0.0555920400231871,3.8533702245792254
888,247.29456733659626,19.953870594014763,1.5999331252244255,268.84837105583546,0.66,177.4399248968514,177.4399248968514,52.714565680858726,6.440254322001481,-35.521591579245474,0.6057861561426792,,531288,29487.052916044224,0.055501070824193706,3.850024906757117
889,242.17153426108308,19.620056108825956,1.5590509483946948,263.35064131830376,0.51,134.3088270723349,134.3088270723349,52.89124976471496,6.353586608066702,-35.736060285302294,0.6033297880597355,,532701,29509.706889369263,0.05539637975030883,3.846174978219127
890,237.01289451821674,19.2810401003739,1.5181648667634857,257.8120994853541,0.54,139.21853372209122,139.21853372209122,53.068470369968956,6.266467081412342,-35.950307373210606,0.6008601975459952,,534114,29532.957065704904,0.05529335884418851,3.842386468733415
891,231.81913830692483,18.936774247748314,1.4772865982496208,252.23319915292277,0.52,131.16126355951985,131.16126355951985,53.24622208272659,6.178897426717621,-36.16433279810557,0.5983774316189017,,535527,29554.640279432602,0.0551879555642061,3.8385103493992276
892,226.5908237181606,18.587214399566054,1.436428427286494,246.61446654501316,0.46,113.44265461070606,113.44265461070606,53.42449954472105,6.090879331235635,-36.37813653335939,0.5958815375467394,,536940,29573.200335567642,0.05507729045250427,3.8344407305110955
893,221.32858344581933,18.232321209191664,1.3956032391244622,240.95650789413546,0.47,113.24955871024366,113.24955871024366,53.60329745291619,6.002414484702435,-36.591718570515596,0.5933725628477335,,538353,29591.532618810594,0.0549667831679411,3.830376915586784
894,216.0331321380845,17.872060840695642,1.3548245564227086,235.26001753520285,0.41,96.45660718943316,96.45660718943316,53.782610559104306,5.913504579247002,-36.80507891922207,0.590850555289146,,539766,29606.97725066434,0.05485150463472012,3.8261376418990087
895,210.7052744505513,17.506405753064243,1.3141065782781332,229.52578678189366,0.43,98.69608831621427,98.69608831621427,53.962433669498914,5.824151309302026,-37.018217607163265,0.588315562886365,,541179,29622.60496155582,0.054737166374814655,3.8219329459926676
